ID,Product Name,Units Per Case
a448eb78-2c77-4eca-8a9c-741fb858caef,Haven - Main Collection - Find Your Haven Hoodie (XXL),1
2c012522-f6d3-4b7a-9341-ca47d2b8a6d0,Haven - White Honey Shirt (XS),1
27b50a56-f726-4f66-97ec-ee5927ed0f18,Presidential - Watermelon Moonrocks 2g,10
94cf001d-cb4b-48c4-a899-dc1907bb06c2,Stiiizy - Cupcakes  Live Resin Sauce 1g,10
983766b4-43ac-4b5d-b521-844887ef85af,Lost Farm - Sample - Grilled Peach (Cherry Cheesecake) Live Resin Chews 100mg,
2ba2c50d-6124-41c2-a070-1b1882498b7c,Haven - Main Collection - Find Your Haven Shirt (3XL),1
95431101-90ae-4824-97c1-0c8d52f35589,Maven - Umami Butter Preroll 1g,30
e9d9b02b-9cd8-46ad-a8bd-37119532eb07,Lost Farm - Yuzu Fizz (Sour Dream) Live Rosin Gummies  100mg,24
0eb2c9ed-7b4a-4c1b-95b9-66f29881357c,Maven - Blue Agape Preroll 1g,30
fbfe4671-a2b2-4233-b5fb-9c2dae7efff4,Claybourne Co. - Lemon Granita 7g,16
f8edc490-86a3-40e5-8fd3-f925c5b1ebb2,Haven - Main Collection - Find Your Haven Shirt (M),1
fe8e141b-99db-4c2c-b7a8-7377f88f8517,Haven - Main Collection - Find Your Haven Shirt (S),1
60ea7802-9994-4249-b7f6-d3b20e737cae,Maven - White Dahlia Preroll 5pk,30
f8bda149-ae4e-4337-b1f7-2008e2eed358,Do Not Use Claybourne Co. - Blue Dream 7g,16
49a6b3be-311e-4e25-b89b-d5f2a2b7c90c,Maven - Umami Butter Preroll 5pk,30
87dba6aa-587e-4e8a-8671-211605c3dddb,Haven - Main Collection - Grey & Tan Leather Logo Hat,1
fc3b1eb8-a5f6-4367-98af-9d07917b8d50,Lost Farm - Cherry Cola (Cherry Punch) Live Resin Gummies 100mg,24
7c5b0e77-af5a-4249-863b-d50dfdf9b07c,Claybourne Co. - Black Triangle OG 7g,16
dceb1d0f-1b7f-44d2-b722-4b227e77cd8d,Haven - Main Collection - Find Your Women's Tee (M),1
ccd582df-46e5-46b0-88ac-42a916a9e5f8,Maven - Grape Ambrosia Preroll 5pk,30
42ead466-fa23-482e-9a9a-6714eecbe0b6,Claybourne Co. - Mule Fuel 7g,16
1c62b628-4b6c-4f9f-8a64-bb133055e511,Lokaal - Gush Lato 3.5g,32
90130a64-eeea-4589-9d28-782457a475d5,Haven - White Honey Racerback Tank (L),1
70ec4e92-aad9-47ba-a9d7-08ca5f7bee79,Maven - Opal Preroll 5pk,30
f4c7b16b-8c6a-4120-82b5-a8a018f525f9,Haven - White Honey Shirt (4XL),1
1051fb60-09f7-4d1b-bdb0-b3f82379f7ed,Humboldt Trees - Zaza Preroll .7g,32
5b80f568-9453-4564-a65c-f4271dcaceaf,Maven - Sour Sangria 3.5g,32
6b577614-8835-4cb5-a859-c418e696fefe,Maven - Key Lime Jack 3.5g,32
055facfb-bab9-4f0a-a44f-530ebd0f4173,Claybourne Co. - Sample - Mango Haze 3.5g,32
9913b48c-f984-4145-8e08-2b700519b559,Stiiizy - Papaya Punch  Live Resin Sauce 1g,10
428dcb93-92ea-4e48-93c5-d7970b5553ad,Maven - Kiwi Sorbet 3.5g,32
09918cdb-2673-43e0-9319-412c2bce9f31,Maven - Honey Lemon Hibiscus 3.5g,32
ae60fd25-fa6c-45c8-a39b-204696f3c51c,Jeeter - Banana Peel Infused Preroll 1g,25
db9fe68d-7210-4321-8dce-6a51c9685011,Maven - Golden Applez 3.5g,32
6e193cbf-63b7-4444-bb76-65f8460831b8,Stiiizy - Sour Diesel All In One .5g,10
14c26f5d-999e-4014-8302-3aac674305f7,Maven - Ube Creme 3.5g,32
5e0762d3-62ca-40dd-8db9-b588b0524af2,Maven - Blue Agape 3.5g,32
5d998a54-e2d4-4ac5-b344-bfa270e8ec66,Claybourne Co. - Durban Poison 3.5g,16
dd5b5964-929f-4214-9484-95e4749eefa6,Rove - Ape Vape .5g,10
d0146448-7963-4254-8847-99a641537ed2,Claybourne Co. - Mother's Milk 3.5g,16
288f7634-455c-44e3-9bde-054cf5c8d0fd,Jeeter - BlueZZZ Live Resin Disposable .5g,10
6284c6bf-ba2f-45c1-bf03-0e8ceaa160a1,Jeeter - Durban Poison Infused Preroll 1g,25
7b9f1876-467a-4a6d-ba6b-b7057df58c4b,Claybourne Co. - Pineapple Express 3.5g,16
779d87ce-5254-490b-8e0c-711d862479c9,Stiiizy - Blueberry Gelato Live Resin Diamonds 1g,10
2b519587-2fa2-4866-b2e5-62f53c85e11c,Lokaal - White Runtz 3.5g,32
2c7b9a5b-d3c7-460d-9c15-b79220a3acd9,Paper Planes - Tuscan Gelato x Caffeine Shatter 1g,10
8659b6c3-afc4-4e23-bb27-94a06232daf9,Rove - Kush Disposable .35g,10
5453a972-e1e8-4bf1-9fec-b1a7bc778f9e,Claybourne Co. - Motorhead 7g,16
7e93802d-393a-4e28-80c5-897be7ec9a08,Claybourne Co. - Sample - Durban Poison 3.5g,32
02467a85-617b-4c2d-ab24-8e68721b8040,Jeeter - Gravity Baby Cannon Infused Preroll 1.3g,16
32d46e95-012d-4389-8273-1ccb032c506c,Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,10
d0057727-b761-4e50-ba26-23cc0fa127bf,Fog City Farms - Kush Mints Smalls 7g,16
a2f269b1-e7f8-411e-80d0-cfb55aae9380,West Coast Cure - Creative Pack Preroll 3pk 3g,10
749d9aa6-e2e2-4b42-896b-569bb9bc895a,Feelz - Banana Breath Preroll 3pk 3.5g,25
cb22f7b6-2c84-4dac-838d-81afd921851f,Fog City Farms - Stunt Driver 3.5g,16
22a7aa1b-9fbe-4e47-a168-12e2acf0fd5a,Fog City Farms - Chemistry Smalls 7g,16
36be4b17-42d7-4ed4-a2ec-74b4fb01e711,Juiced - Grey - Animal Mintz 3.5g,32
c25a0add-4dfb-47ac-a1df-19e50886b833,Fog City Farms - Hashburger 3.5g,16
0adf7e6c-8718-4643-bb10-209f0dd32078,Eureka - Sunset Punch Disposable 1g,10
8fec15d9-1562-4aa3-b5a1-757a4f3ecf43,Eureka - Cherry Gelato Vape 1g,10
1b348488-6051-4726-ad60-5099b6f1d4d2,Feelz - Banana Cream Cake Smalls 3.5g,32
38a8e85d-a1ec-4971-a7c2-f4a2cc083022,Rove - Pineapple Express RTU Live Resin Diamonds Vape 1g,10
98c6a080-35c3-4d6c-8142-71966bf31ab5,Lime - Julius Caesar Live Resin Batter 1g,10
a8698703-88b8-410f-b50a-44fc45818e88,Feelz - Sample -  Funky Munky Preroll 3pk 3.5g,
92a2f42c-19e1-4631-bb88-105408557207,Feelz - Smile High Club Smalls 3.5g,32
9defe75e-01b0-431f-a32a-e5abe63ec3c3,Claybourne Co. - Sample - Blue Dream Smalls 3.5g,32
fa3b8f9b-a7f9-4635-9674-d73440cc7e6d,Feelz - Vanilla Frosting Smalls 3.5g,32
14a25da7-6321-40b3-beee-5c8372bf4fa6,Maven - Sample - Umami Butter Preroll 1g,30
d64b79c6-6a19-45e9-ae5e-dd97d2f83a75,Fog City Farms - Stunt Driver 7g,16
fe25ae7d-b662-416d-b2f4-a49b07784d1d,Fleetwood - Chauffer 3.5g,16
b81e4181-5d18-48f3-9b82-30ce0931ad00,West Coast Cure - Gas Pack Preroll 3pk 3g,10
41581108-9c14-4b7a-9f0c-2073b0cb3006,Maven - Sample - Grape Ambrosia Preroll 5pk,30
17980797-af06-4362-bd3e-3031c56aa800,Fog City Farms - Hashburger Smalls 7g,16
1e97bc07-945f-4065-9fbe-a0679c7d6677,Lost Farm - Sample - Cinnamon Apple Cereal Milk Live Resin Gummies 100mg,24
00ae74a6-9cb6-4e7b-97ee-0979506b670b,Rove - Strawnana Remedies 1:1 CBD Vape 1g,10
eb34b50d-27e6-4303-a8c2-1e28502a2587,Fog City Farms - Wedding Pie 7g,16
56fda96c-9033-4dce-b30b-17b2d1f783fb,Stiiizy - Gelato 41 Curated Live Resin 1g,10
8c58f374-8aa4-4c83-a730-c9b8f8c6705b,Maven - Sample - Key Lime Jack 3.5g,32
52778d17-59eb-46b4-be07-5fa728e9c967,Claybourne Co. - Sample - Pineapple Express 3.5g,32
c75a2009-04f6-40df-bdba-8807c3d955dc,Stiiizy - Grape Sorbet Live Rosin Badder 1g,10
9e8ee83f-bcf9-44dd-ae65-cc33862cf0cc,Maven - Sample - Blue Agape 3.5g,32
bf8c6dbc-099b-4d05-99dd-e198bcb13627,Maven - Sample - Umami Butter Preroll 5pk,30
8fb8959a-715d-4f3a-a6fe-821823450f5f,Stiiizy - Watermelon Z All In One .5g,40
c59e98a6-2287-42fa-8254-d9ba88bc7264,Claybourne Co. - Sample - Kush Cake Power Pack 4.5g,20
b71ab3d0-d63d-478a-b1cd-f5f168745ee4,Stiiizy - Orange Float Live Rosin Jam 1g,10
f62e9964-61e8-428a-a049-08cdb21fc204,Rove - Dream Disposable .35g,10
cc238835-cac2-4790-8b3a-b593634f4fcf,Paper Planes - Bacio Shatter 1g,10
f14711f0-ef4e-4fc6-9edb-f5266144f6d0,Rove - Bellini Vape 1g,10
c264bb04-c8c4-482b-8a7b-2f34828d6bb4,Rove - Sherbet Vape .5g,10
fa7d6ccc-e50c-477a-96de-d5198bb5121f,Stiiizy - Cherry Mints Live Rosin Jam 1g,10
31d7d213-1ee1-48e8-a05d-545f45aeee0b,Rove - Skywalker Vape .5g,10
3d4cd8be-d29f-4727-beb4-dd9a994a04ba,Stiiizy - White Bubblegum Live Rosin Badder 1g,10
76bafde3-4193-4693-9a24-4c426a4ac16c,Maven - Sample - Blueberry Skittles Preroll 1g,30
a98a86b3-2f17-40c0-a0f2-bbae9654ed24,Turn - Cactus Cool Turn Up Disposable 1g,10
e5a13017-9702-446d-9d73-fb92398a224a,Claybourne Co. - Sample - OG Kush Breath Power Pack 4.5g,20
03ae75e5-46ac-493a-ba42-c7fd472e8b9a,Lime - Bonsai Live Resin Sugar 1g,10
7a6cc91e-a88c-4a03-b064-2eabfb95876e,Camino - Mango Serenity Gummies 1:1 CBD 100mg,20
a3965539-14a5-4070-9a14-4ab14ef9370a,Eureka - Blueberry Breath Disposable 1g,10
007b3af4-62ae-4d96-a2cb-7d42a2d4d7ee,Camino - Golden Peach Chews 1:1 CBG 100mg,20
0b0fed99-0923-4d42-bacc-b86a4328f199,Eureka - Blackberry Kush Disposable 1g,10
ee37f07f-e935-4914-a888-afbc33ab7a33,West Coast Cure - Strawberry Cream Vape 1g,10
ba0e6b66-bd13-4258-abd2-13b32c2b2780,Lost Farm - Pomberry Kush Mints Punch Rosin Chews 100mg,20
2828c339-d77d-4978-b90e-cac33f57d28a,Camino - Raspberry Lemonade Sours 100mg,20
9945c5e8-e83f-4ac0-8144-27d9bf85180c,Lime - Rainbow Kush Live Resin Batter 1g,10
e9e6c48e-f471-414c-ab7c-859fec3dd26a,Turn - SAMPLE - Black Pod Pack Battery,1
825c0684-cd44-49cf-b2ec-4df1c9eda20d,Turn - SAMPLE - White Pod Pack Battery,1
ada740ae-0d61-432e-bc8a-1ac52fdb66b6,High 90's - Sample -Tropical Punch Infused Preroll 1.2g,1
61cdadea-290a-46f1-bc3c-8615a5e9f304,Lime - Sample - Strawberry Cough Infused Preroll 1.75g,1
c9befa92-0ff0-4a46-9d92-39b5942d4fc0,Lime - Sample - King Louis XIII Infused Preroll 5pk,1
3b637cf4-3fa3-42ab-a2ea-a86353f8a5a7,Lime - Sample - LA Kush Cake Live Resin Budder 1g,1
e5d4571b-c155-4adc-a80f-0aa87c0424b8,Lime - Sample - Cherry Pie Live Resin Diamonds 1g,1
1b3e03b3-85d2-4c6c-89f6-90d9de090ec4,Rove - Kush Vape .5g,10
bd7fb2f6-83db-47cc-8aad-22638a3bda6c,Rove - Waui Disposable .35g,10
5d005749-3c70-4a94-a27f-7816be1281c6,Paper Planes - Purple Haze Shatter 1g,10
1596cf70-e9eb-4b33-b738-89f6ce09cccb,Claybourne Co. - Hash Burger 7g,16
c61f1aac-eff1-4586-8073-ee4acdcc72f2,Stiiizy - Bubblegum Gelato Curated Live Resin Sauce 1g,10
aa7a3de1-2704-4a13-b0c8-fcdddec879fc,Stiiizy - Pink Pineapple Live Resin Diamonds 1g,10
a57ebe10-469b-4f5a-8696-7ed733ea6976,Stiiizy - Orange Float Live Resin Pod .5g,5
fd0bd16e-8479-449b-b0c1-36e386c64a0f,Stiiizy - Zkittles Cake Live Resin Diamonds 1g,10
acac7689-0763-4e60-9ea9-15f068dbcf05,West Coast Cure - Sample - Ultra Jack Live Resin Sugar 1g,10
cc9f31bb-85dc-4218-b98a-1d19e412c950,West Coast Cure - Sample - Platinum OG Live Resin Sauce 1g,10
958a668b-02d1-481a-8b10-2d5b27689cc6,West Coast Cure - Sample - Peach Z Smalls 7g,16
895073ff-ae57-4a08-ae4c-c0f96b4c35b4,West Coast Cure - Sample - Papaya Cake Diamonds 1g,10
c08d7ed6-65cb-44bc-a17d-45675550cb04,West Coast Cure - Sample - Jealousy Live Resin Badder 1g,10
6d2d5153-d5f6-4e6b-b35f-37321dad1cc3,West Coast Cure - Sample - Jack Herer Live Resin Sauce 1g,10
d4c3c169-f7e0-41c8-b4d2-127279d42726,West Coast Cure - Sample - Gas OG Live Resin Sugar 1g,10
16733275-2458-48d3-9144-31d646a451b0,West Coast Cure - Sample - Fatso Live Resin Badder 1g,10
5ed6b570-6bdf-4085-9538-6b1d35bd8302,Froot - Sample - Cherry Pie Gummies 100mg,1
85a01370-04e5-4cb3-8575-55b456bfffe3,Camino - Sample - Orchard Apple Chews 100mg,
1ad56bc2-b41c-45c7-a6a8-2f7489450be2,Feelz - Sample - Funky Munky Preroll 3pk 3.5g,
c6e9c1bb-1bb2-47ae-aebd-a871f8daef5f,Stiiizy - Sample - Zberriez 3.5g,
4f5ffcc7-862b-4a86-96b4-99985c347271,Stiiizy - Sample - Lemon Mintz 3.5g,
e09028e1-3277-481a-ada5-8e88b34a9bb7,Stiiizy - Sample - Pink Acai 3.5g,
59b44661-3961-42ce-b691-e6258d0dca73,Ghost Pack - Sample - SFV Sherbert 1.5g,
5d82e840-702b-4e51-9ce1-423f913409b8,West Coast Cure - Sample - Watermelon Zkittlez Diamonds 1g,10
17a5b97b-772a-41df-84fb-50dd0b9a8f04,Yummi Karma - Sample - Love Potion 6:3:1 Ratio Tincture,
cd20ee5b-cb30-4318-9acb-61e081a488dc,West Coast Cure - Sample - Dosidos Live Resin Sugar 1g,1
de47bb72-8c39-43fa-8077-84e3bc94a7f4,West Coast Cure - Sample - Extreme OG Live Resin Badder 1g,1
ba9a0abf-57e4-46bd-9f19-6fc0e8ee8036,West Coast Cure - Sample - Glazed Apricot Live Resin Badder 1g,1
016ae1f6-db9a-4dd9-94d2-4d377c03eac4,Feelz - Sample - Double Stuffed Preroll 3pk 3.5g,
720531f4-12c4-4495-98cc-ca7ac7a7b164,Stiiizy - Sample - Lemon Creme Live Resin Sauce 1g,10
2462f8fc-89a9-4dcf-8a36-f1bf27909929,Stiiizy - Sample - White - White Berry Ice 3.5g,20
e29f0ba2-7b8d-49b9-814e-d6313ef52bd1,Stiiizy - Sample - Blueberry Gelato Live Resin Diamonds 1g,10
bb79838e-4125-4aab-8366-3a52028bfa9f,West Coast Cure - Sample - Blue Guava Smalls 7g,16
21e39cc9-a992-4c1f-85d0-22bb3f337807,West Coast Cure - Sample - Key Lime Jack Premium Bag 14g,16
066e6f48-b76d-427c-875e-bfc92447b092,West Coast Cure - Sample - Purple Milk 3.5g,16
74ea2f67-3fe1-455f-8465-d9df61701ae7,West Coast Cure - Sample - Venom OG Live Resin Sauce 1g,10
7b2525d3-5889-4a65-a104-577921882be1,West Coast Cure - Sample - Sherbet Haze Premium Bag 3.5g,16
8ae38df3-7c07-4681-b4ad-033827e2ac69,West Coast Cure - Sample - Pure Michigan Premium Bag 14g,16
c2b425e5-6dfd-4aba-8ccc-8de5541222e1,West Coast Cure - Sample - Milk & Cookies Premium Bag 3.5g,16
ee7babec-1275-4182-aa44-de408d82a272,West Coast Cure - Sample - Orange Creamsicle Live Resin Sugar 1g,10
1e29b347-f53d-4ef9-96b8-b116002db84d,Bear Labs - Sample - Grape Pie x WTC Live Resin Budder 1g,1
9523bfb2-7087-48e5-89f4-269b50e77437,Bear Labs - Sample - Strawberry Banana Tier 1 Live Rosin 1g,1
28aaceec-6e83-4d4c-af55-72b9c4507c22,Rove - Sample - Burzt Vape 1g,
8becdbf6-41de-4e83-a80f-a4f42e7c9c64,Claybourne Co. - Sample - Lemon Drop Top Gold Cuts 3.5g,
b6327f48-6d6d-465d-8256-87d57276bd19,Claybourne Co. - Sample - Super Silver Haze 3.5g,
3d495bc2-f997-4500-becd-13efad477a9d,Claybourne Co. - Sample - Mother's Milk 3.5g,32
9ce19b96-b221-48d2-9966-bca634c88c30,West Coast Cure - Sample - Alien Cookies Live Resin Sauce 1g,10
412788c3-6d2b-48fb-95fc-7fda81429067,West Coast Cure - Sample - Berry Crepes Diamonds 1g,10
f5dab841-d8b7-457a-b6bc-36ad3e844e80,West Coast Cure - Sample - Animal Cookies Diamonds 1g,10
68a38b17-4097-4507-8b21-f48cd3fa09e1,Claybourne Co. - Sample - OG Kush Breath 3.5g,32
fa814b26-5073-4e75-8b7b-af08acc99252,Dr. Norm's - Sample - Chocolate Chip Cookie Single 10mg,
f514f5d3-455c-4945-bacf-a7017538c59e,Claybourne Co. - Kush Cake Power Pack 4.5g,20
f994b948-c4cd-4a9f-9fc7-6e70a5e36f1e,Maven - Honey Lemon Hibiscus Preroll 5pk,30
79f0d093-f6ac-4ced-9c3a-8179452b5d40,Jeeter - Hurricane Live Resin Disposable .5g,10
0d005546-183e-46e3-b34d-f861e740d7ac,Lokaal - GushMintz 3.5g,32
a8643773-de3b-4ea6-b47b-860463af4fdf,Stiiizy - Animal Mintz Live Rosin Jam 1g,10
904552c4-8177-46ee-8a50-9806d9466153,Lime - Super Sport Live Resin Budder 1g,10
a64fdc0b-7367-49d3-82b7-50512d5968cc,Maven - Goji Berry Runtz Preroll 5pk,30
982da783-34ca-4657-80d3-2160451d69c8,Planta - Coffin Candy 3.5g,32
afc8ee70-0a32-4b46-a22b-4be136def1aa,Planta - Gelonade 3.5g,32
9cb39600-9676-41e8-bfab-5ccf677ff530,Paper Planes - Jealousy x OGKB Shatter 1g,20
b07815ec-ed3f-44f4-a516-937a88021af9,Feelz - Thai Spice Smalls 3.5g,32
e1d4d378-2d03-4f92-93f9-e9b4c1cf6740,Drink Loud - Promo - Kush Berry 100mg,
2137465b-6580-42f4-b669-157c87f437b4,Planta - Sample - Cleopatra 3.5g,
136d9ee8-5c86-4423-b1f9-f07a2b210041,Planta - Sample -  Biscotti 3.5g,32
12f63154-2764-4696-adaa-64aa6bea5011,Planta - Sample - Gelonade 3.5g,32
a0a3c3f2-5ff4-4cc6-b215-7863befc3e89,High 90's - Double Cup Infused Preroll 1.2g,10
aa669a9f-2c01-4e34-983e-81ccbba46640,Claybourne Co. - Sample - Kush Mints 3.5g,16
01feab6b-1feb-4bc2-af9a-8b82b483ada1,Kush Queen - Sample - Relieve 1:1 Bath Bomb,
2e968e87-4024-427e-9ec0-ac8ecc93d863,Maven - Sample - Kiwi Sorbet 3.5g,32
1f633b9c-b233-4f7f-bdf3-36388e57d6e5,Stiiizy - Black - Lemon Mintz 3.5g,20
3bca5402-7620-4522-993a-1c55b0508925,Stiiizy - Vanilla Mac Live Resin Diamonds 1g,10
73ddba47-6f1c-4f11-abb1-d7f72f298c7f,West Coast Cure - Strawberry Jelly Premium Bag 3.5g,16
c34da99d-6d82-45c8-81da-218737e14d13,West Coast Cure - Biscotti 14g,16
0672698a-8394-4fa0-80e8-0081f8f9e431,West Coast Cure - Sample - Biscotti Sherbet 14g,1
8717f17c-d483-49f1-a5e5-a9aa6c4b556c,West Coast Cure - Sample - Vice City 14g,1
6ca1886c-b325-4f4d-abff-71308c906add,West Coast Cure - Sample - Biscotti Premium Bag 3.5g,1
ff15fc9c-0b13-4842-a341-f8e51c5c029f,West Coast Cure - Sample - Forbidden Zkittlez 14g,1
41fc5b26-0337-4453-a304-4cdc5ffb84c3,West Coast Cure - Gas Basket Premium Bag 3.5g,16
d06a1022-a141-4236-94bf-178ac39ca151,Lost Farm - Black Raspberry (Northern Lights) Live Resin Gummies 100mg,24
0051b3a8-346d-47aa-8a2e-2720371de62c,Vet CBD - Regular Strength 500:25mg 2oz,10
5d31e16a-5a10-4028-872b-ff3de3d85e11,High 90's - Fire OG High Roller 1.5g,5
1170a00d-856e-4916-ae02-2169d6402712,Almora - Blue Dream 3.5g,32
43ae1453-24a2-4780-af95-69bf00495432,Almora - Orange Cream 3.5g,32
c08382b0-5c46-4bf6-8fa6-192b74c42494,Planta - Gelato 3.5g,32
a7f9dbde-d15c-4624-a0be-5a22481b0160,Plug Play - Blue Steel Battery,10
066e9506-b6a5-497a-8d4e-41c2804b2091,Rove - Bubba Zkittlez Live Resin Vape 1g,10
cd1d8692-4d7c-440b-b2bc-839cecf2548d,Rove - Slurricrasher Live Resin Vape 1g,10
0bb15faa-70e6-4635-b97b-3cc589d8ed27,Rove - Mandarin Cookies Live Resin Vape 1g,10
1a288ab0-c802-4b1d-ba7a-2ae34501b407,Rove - Grapefruit Haze Live Resin Vape 1g,10
bdadfef2-d0b1-4d01-bd2e-abd4a70d0d26,Lime - Banana Punch Ice Water Hash 1g,10
74cfc307-14f4-4c96-a8ed-ba1cf005fc57,Lime - OG Kush Live Resin Budder 1g,10
6e679e85-7a27-45c2-973b-975af0322357,Lime - Cali Octane Ice Water hash 1g,10
5dc3a485-92a6-435f-b9a2-a60cddfdf0a5,Wyld - Sample - Sour Tangerine Gummies 100mg,
6e35f922-e6d4-40a0-b84f-8fc1633cfcf5,Lime - Maui Wowie Live Resin Budder 1g,10
c9b31e7e-fb7e-424a-9276-59a45c229acf,Lime - Pineapple Express Ice Water Hash 1g,10
b46f00dc-ec53-4212-913e-fac83a3bc443,Haven - Halloween Shoe Charm,
74f7c7c8-6caa-46a3-a638-a4ef7f11d30e,Claybourne Co. - OG Kush Breath Power Pack 4.5g,20
780f0ed0-df81-4c6e-859c-bac37db2af42,Stiiizy - Ice Cream Mints Live Resin Pod 1g,5
2e6afc30-ff1c-4cd0-9efa-f93f8e2c97cc,Stiiizy - Pink Acai All In One .5g,40
5688d91d-84ea-4ec4-9337-e64aef0caea3,Bear Labs - Sample - Grease Monkey Tier 3 Rosin 1g,1
af91f47e-591d-4751-a12e-1a190d7f5a0a,Claybourne Co. - Sample  - Mule Fuel 3.5g,
506b72f2-bc28-4cc9-b62c-c9ae4b2ecc5d,Fog City Farms - Santa Cruz Dream Smalls 7g,16
d48cb8af-c338-4dee-907a-68a25b932906,Humboldt Trees - Rainbow Runtz Preroll .7g,32
74689a53-693d-4f50-8355-2dd5859a5ef9,Stiiizy - Orange Bang Live Resin Sauce 1g,10
4ae66295-a9ed-47fd-a6f7-7cc865612485,Rove - Sample - Banana Featured Farms 7g,
3f3de377-41f3-4063-bf90-afd905c12aa9,Fog City Farms - Pacific Chemistry Shark Bites Infused Rosin Preroll 1.5g,30
2bc562af-1ded-4952-8cdf-1b8e426c2e20,Stiiizy - Black - Jealousy Pie 7g,14
365bf437-4f7f-47d8-ba90-074f1df56a98,Do Not Use - Stiiizy - Blue Raspberry Blast Gummies 100g,10
5e5e7d2a-a838-4573-8927-6eaeca8c1f41,Stiiizy - White - Ice Cream Mintz 3.5g,20
566b170a-e2df-4bb4-95e6-38fb0e9bd13c,Stiiizy - Black - Pink Champagne 3.5g,20
6d65df53-d328-48c2-aded-1dbcbdce78aa,Stiiizy - Sample - Black - Cherry Popperz - 3.5g,
b31e2e41-62c2-4bd2-97e7-de9ad0dabcfe,Stiiizy - White - Cookies & Cream 3.5g,20
9fd47e51-19a5-4598-b9ad-dd209d3ce816,Puffco - Peak Atomizer,1
4d499199-74c3-4639-a846-da0f9fc2f02b,West Coast Cure - Sample - Lemon Scone 3.5g,1
f3efb865-1919-4ad3-9ace-2017f89a0ac5,West Coast Cure - Sample - Lights Out OG 3.5g,1
141da2e2-8678-4acb-8762-751c825dbbb6,Puffco - Peak Pro Black,1
fe976ff0-137c-4d47-aa2a-c9a962b1d80b,Puffco - Pro Chamber,1
83f59ac7-b458-4cea-85b1-63a8e4fcf5bb,Rove - Bellini Vape .5g,10
926ea8e0-d230-4e4e-84a7-e0755c4098f0,Stiiizy - Sundae Float Live Resin Sauce 1g,10
9b759b92-ab0a-4fd0-90a0-90c41a01d770,Stiiizy - Tropical Punch Live Resin Pod .5g,5
eaf63257-6d80-4e26-854d-637d07943bb1,Stiiizy - White - Animal Cake 3.5g,20
8f27b714-a090-42d7-8fac-8db3d7b32d8a,Rove - Tangie Vape .5g,10
4c9dd54f-419b-4d8e-bdfa-9dc290b77fed,Stiiizy - White - Berry Sundae 3.5g,20
022cdffc-1fe6-4ff1-90cc-b8b1fc8ba066,Stiiizy - White - Cereal Milk 3.5g,20
e47e9a0b-4f41-44a3-8075-b614464c9f3d,Stiiizy - White - Lemon Pie 3.5g,20
8eec0d38-b75f-47ff-903c-87a1e0a7fc75,Stiiizy - White - Secret Cookiez 3.5g,20
f78cef5e-5afa-4212-8592-0d86562075e2,Stiiizy - White - Sugar Cookiez 3.5g,20
0f873498-81c9-43b2-94b3-debd29cfe341,West Coast Cure - Extreme OG Live Resin Badder 1g,10
8469a96e-0420-4fbc-8835-43f3c3afbbf2,West Coast Cure - Sample - Purple Milk Smalls 7g,1
0619f8dd-d630-4124-a4f7-b300103a3cda,Stiiizy - Grape Pie Live Resin Pod 1g,5
20e7ce60-9ccb-4214-a3bb-65c353e85aa0,Uncle Arnie's - Watermelon Wave 10mg,24
e26835d9-9386-403f-8936-dc437cd10d07,Uncle Arnie's - Sample - Pineapple Punch 100mg,24
055196ec-6082-4812-b429-c1bd75b3023b,Uncle Arnie's - Sample - Sunrise Orange with Caffeine 100mg,24
4c0219ea-8443-4158-a13f-f90bf3afd145,Stiiizy - Black - G41 x Animal Mintz 3.5g,20
6bf59da3-4278-4e75-9334-c1b846043f2a,Stiiizy - Pineapple Express All In One .5g,40
175ea878-6608-42ee-ac73-af77935ec2f3,Good Tide - Sample - Pineapple Uplifting Rosin Gummies 100mg,20
2d923366-55e0-42de-b204-a5b9062a4b62,Stiiizy - Hell's Fire Live Resin Pod .5g,5
64667ae1-89f9-4ec1-8a8e-0d2efe6bcaf6,Haven - Kooler Bag,10
68f40d99-8f69-4928-a592-7aba6db6fbab,Stiiizy - Push Pop 3.5g,20
2d303e78-9411-4447-b6ed-5768776d3ef3,Stiiizy - PBJ Live Resin Pod 1g,5
a228d535-7299-4732-8fda-2489ed1968f8,Claybourne Co. - Strawberry Cough Power Pack 4.5g,20
a2b5279c-fe91-4869-b8b2-23eca52b433e,Coastal Cowboys - All Gas OG 28g,12
25a19bd0-b620-498d-8aa0-151f8805b619,Feelz - Double Stuffed Preroll 3pk 3.5g,25
5ebd5ef4-8c15-48d5-a5d9-ba21142ef9c1,Stiiizy - Ice Cream Cake Live Resin Pod 1g,5
e1bab00d-2ef2-4175-bf52-141780a65e5b,Sherbinskis - Strawberry Sunset Live Resin Vape 1g,10
1ef21b8e-e19f-4cdd-bc29-94c984d4a505,Almora - Chem Driver 3.5g,32
b5f7e69e-7dc8-4652-acb0-90ae7b805e05,Jeeter - Apple Fritter Infused Baby Preroll 5pk,25
7ed16918-b8b2-4fb1-a238-df3c90ebd8f8,West Coast Cure - Sample - Gas Pack Preroll 3pk,1
ec6385b2-a9ce-4571-a9ab-1449d1633412,West Coast Cure - Sample - Papaya Vape 1g,1
