Delivery Date,Delivery Date (UTC),Order Number,Product,Product Id,Quantity,Customer,Customer Id,Metrc Manifest Number,Invoice Numbers
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - MAX Snickerdoodle Cookie 100mg,2b0d235f-e6db-41d2-95d0-427424de9b01,36,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Almora - Blue Dream 3.5g,1170a00d-856e-4916-ae02-2169d6402712,64,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Good Tide - Mango Mellow Rosin Gummies 100mg,ddd9258c-72fb-49ff-b2d1-f027735dca75,40,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - Chocolate Chip Cookie Single 10mg,ee57f281-ac31-45d3-83db-08f0672479da,50,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Happy Fruit - Moon Berry Rosin Gummies THC:CBN 2:1 100mg,0c040aff-f532-43dd-838b-1be33c660b4e,96,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Sweet Dreams CBN Chocolate 100mg,15fe08be-fda9-47c7-97f4-42174261400a,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Haven - White Logo Shirt (XXL),8774893e-46ba-4f1b-84b8-f7fc3ea6b86c,2,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Blem - Unruly OG 3.5g,af30fdd2-a571-4180-b0ad-c51a589afbf8,31,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dunzo - Blueberry Dreams Disposable 1g,986b5bd3-102a-4742-b43d-38d0b915aba3,10,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - Original Crispy Rice Bar 100mg,767927cb-8fc7-47e7-84eb-946d38cc194c,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Bear Labs - Papayahuasca Tier 3 Live Rosin 1g,b9293ca3-1808-4681-a9e9-a1dbadd95c6f,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Camino - Tropical Burst Sour Gummies 2:1 THCv 100mg,007e194e-865e-436e-98d5-453b7520eeda,40,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - Chocolate Chip Cookies 10pk 100mg,904bd7a5-5a11-473e-8573-59ccbfd88880,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Blem - Unruly OG 3.5g,af30fdd2-a571-4180-b0ad-c51a589afbf8,1,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Fog City Farms - Santa Cruz Dream 3.5g,d2bbc063-ed9f-4d7a-af82-9e8525388b0a,80,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Milk Chocolate 100mg,9a8dc565-971c-40c4-b6ae-9513cef91a92,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Bear Labs - Nectarine Haze Budder 1g,9ee6e1ca-b783-4cfa-9617-3ebeeae95e76,30,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - NANO Cookies N Cream Cookies 10pk 100mg,a41f378e-b516-4585-bcea-8faae9f12951,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - MAX Chocolate Chip Cookie 100mg,9feec04b-4c6e-4c6c-a048-f2ee9084c43c,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Daily Dose - High Bernate Syringe 1g,bdb726e3-868e-483d-96b9-3f7a23574132,4,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Astral Farms - Strawberry Pop 3.5g,f15f37ad-6909-4565-a8b7-465ee8953ad2,32,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Happy Fruit - Peaceful Pineapple Rosin Gummies THC CBD CBG 1:1:1 100mg,fe8348d8-e4e3-436d-82f0-a423d00ef56c,24,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Peanut Buttercup Chocolate 100mg,a8e86bdf-63c7-4aeb-ac8e-9a8cb4b15e71,10,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Haven - Main Collection - EZ Reach Lighter,437a9f5e-f030-4a24-b0ff-f772fc4ae7b4,80,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Haven - Main Collection - Find Your Women's Tee (S),592758cd-b161-48b7-bc43-1d10b2fda08f,2,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Good Tide - Pineapple Uplifting Rosin Gummies 100mg,704050de-a944-44a1-8fc0-1be599dc6f2c,80,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,CES - LA Lemon Cherry Budder 1g,63a99b4c-3ef6-4d6a-8f62-dc988cb72e2a,10,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Block Party - Blue Dream 28g,0ed0bc74-bdb3-41c9-a528-fd8852ad0a8a,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - Fruity Pebbles Crispy Rice Bar 100mg,33c7fcf4-640c-4476-915b-3c773f8f150b,12,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Mini Cookies and Cream Chocolate 10mg,8254566b-b67a-4a1f-a45c-770f78df7265,100,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Almora - Slurricane 3.5g,2f9063c6-ba6b-4849-9663-70f4335dd254,32,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Mini Rainbow Crunch Chocolate 10mg,9216037b-cd7a-4459-b577-4255fa19dfcd,100,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Bear Labs - Donny Banana Sauce 1g,65ab9e64-f437-4110-923e-233828f9d337,50,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Good Tide - Guava Balanced Rosin Gummies 100mg,27d53b5a-13a3-482b-a932-2f7b2caff272,80,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Mini Cookies and Cream Chocolate 10mg,8254566b-b67a-4a1f-a45c-770f78df7265,50,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Crave - Rainbow Crunch Chocolate 100mg,019d01de-90b4-42b2-8594-b1c97c834301,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Camino - Orchard Peach Sours Gummies 1:1 CBD 100mg,d64903ba-f16f-4750-b84a-951bfd72625e,40,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Bear Labs - Banana Bomb Tier 3 Live Rosin 1g,9fb72d99-7aed-4e21-8521-f52192bc1a65,10,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dr. Norm's - NANO Very Berry Crunch Crispy Rice Bar 100mg,12b112ec-1164-4b31-878e-7c38bd33fc48,24,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Haven - White Logo Shirt (4XL),fe6a76e6-9f43-4405-876a-5696d882af6c,2,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Daily Dose - High T Syringe 1g,9559cdcb-ca7b-4674-a7b9-d249227df4d1,15,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Haven - Black Logo Shirt (4XL),5db496a3-a026-4cb3-bb95-daa2eaa1daa7,1,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dunzo - Rainbow FroYo Disposable 1g,5f9a9974-de78-4ea2-a5b3-f4ef2c92b4ba,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Happy Fruit - Strawberry Limeade Rosin Gummies THC:THC-V 2:1 100mg,ace33b6f-7130-449b-b1d3-dd1d9a77bb53,24,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Cizi - King Louie Preroll 1g,d1c29c60-9ecb-441a-a04b-b8a53193661b,50,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Happy Fruit - Sublime Lemon Lime Rosin Gummies THC:CBD 1:2 100mg,7714c9c1-56c7-4e47-902e-b4c8b1b28bc3,48,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Dunzo - Watermelonicious Disposable 1g,f09e3acd-84e8-4b9f-bb35-4aa81a92f90c,20,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Cizi - Godfather OG Preroll 1g,bbdf8827-59d7-4e8b-8d8f-5a81ac2af89c,100,Haven Porterville,626566,8538327,INV-0008001
2025-03-17 17:00:00,2025-03-18 00:00:00.000000Z,SO-0008275,Daily Dose - High Bernate Syringe 1g,bdb726e3-868e-483d-96b9-3f7a23574132,1,Haven Porterville,626566,8538327,INV-0008001
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Stiiizy - Diamond OG Live Resin Diamonds 1g,7b3ec43e-f039-4ce0-949d-d97d53da6986,60,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Midnight Blueberry Gummies 5:1 CBN 100mg,b97f136f-6b42-4a25-b345-a6dd3c8a3a36,60,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Wild Berry Gummies 100mg,d08aad45-f2ad-46ec-87d5-3b2bbb0a954a,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,e61801aa-3f88-4e46-a260-2d39eaf351f1,20,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Cherry Gelato RTU Reload Live Resin Diamonds Pod 1g,f11037af-589c-4986-918d-562e6fef5fd9,30,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Sparkling Pear Gummies 3:1 CBD 40mg,8a9d73f8-1cc3-4113-a991-a69ee037946d,20,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2a1c62c1-4a92-4e6f-9358-1f7ab4496efe,10,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Northern Lights RTU Reload Live Resin Diamonds Pod,0d8d010f-efd5-4371-b4a8-b3165542fce5,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Strawberry Cough RTU Reload Live Resin Diamonds Pod 1g,af752e62-912e-4da9-93bb-15562d07bb0d,50,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Papa & Barkley - 3:1 Releaf Patch,a9c48e34-dfb0-448c-9595-27e54aaa0d80,24,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Watermelon Spritz Sours Gummies 100mg,9e77a9b7-0518-4cd5-8edb-2697c6d63e0f,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Wild Cherry Gummies 1:1:1 THC:CBC:CBG 100mg,28642b7f-3219-4aac-b191-7690f7ab2e1b,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Strawberry Sunset Sours Gummies 100mg,222e5c3c-0cc9-491b-89c5-1dc17c4d76dc,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Blue Dream RTU Reload Live Resin Diamonds Pod 1g,03ca64b9-03e0-46f8-b50e-6e6428e6ea85,30,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Watermelon Burst RTU Reload Live Resin Diamonds Pod 1g,00f94c96-d790-41b6-95b5-440f17a24d42,20,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Camino - Blackberry Sours Cbn Gummies 1:1:1 Thc:Cbd:Cbn 100mg,3123fe3e-7b3d-442f-9efb-b761f445453b,60,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Papa & Barkley - 1:3 Releaf Body Oil 60ml,5d7c69f1-4fab-4de0-b7e8-8956a0d2c3fb,12,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,078b21ed-db76-4446-84ac-4d1ecb9fb9d5,30,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,0a7c11e6-bd30-49f2-8733-e59dbd188859,40,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Rove - Strawberry Cough RTU Live Resin Diamonds Vape 1g,209d71e2-9474-4b4e-8c05-881c8741bf12,10,Haven Paramount,626384,8530332,INV-0007997
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008274,Papa & Barkley - Releaf Transdermal Patch CBD/THC 1:1 30mg,2ce577cc-f1fd-429f-8ac7-2738d8a9fe5e,10,Haven Paramount,626384,8530332,INV-0007997
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Purple Haze Curated Live Resin Sauce 1g,6f51f52e-38f5-4f4f-852d-f6d8fcc9b407,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Blueberry Shortcake Live Rosin Badder 1g,6f142156-a2c8-4885-b122-ce7d095382e4,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Crunch Berries Curated Live Resin Sauce 1g,a0dc6db7-a343-4927-928a-a904b2d131c6,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Lemon Cake Live Rosin Jam 1g,cd5b2cc9-4551-47ff-8293-21148e37bb7f,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Grape Octane Live Rosin Badder 1g,2535024e-54c9-4dca-ada4-398ded2152b8,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008272,Stiiizy - Gelato Mintz Live Rosin Jam 1g,474dc46e-3eab-4611-913a-069702a071de,50,Pacific Shield Vertical Inc,862491,8526656,INV-0007991
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008271,Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,078b21ed-db76-4446-84ac-4d1ecb9fb9d5,20,Haven Belmont,626564,8524684,INV-0007990
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008271,West Coast Cure - Florida Oranges Headstash 3.5g,7e5f2c29-4ee9-49e6-a5d8-bd6b4b1e9a09,32,Haven Belmont,626564,8524684,INV-0007990
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008271,Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,0a7c11e6-bd30-49f2-8733-e59dbd188859,40,Haven Belmont,626564,8524684,INV-0007990
2025-03-13 17:00:00,2025-03-14 00:00:00.000000Z,SO-0008271,Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,32d46e95-012d-4389-8273-1ccb032c506c,30,Haven Belmont,626564,8524684,INV-0007990
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,40df8a43-edd8-4c47-a5a0-79ce182114ca,96,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Pineapple Express RTU Reload Live Resin Diamonds Pod 1g,e61801aa-3f88-4e46-a260-2d39eaf351f1,20,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Watermelon Burst RTU Reload Live Resin Diamonds Pod 1g,00f94c96-d790-41b6-95b5-440f17a24d42,20,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Happy Fruit - Raspberry Remedy Rosin Gummies THC:CBG:CBC: 1:1:1 100mg,d162323e-cb18-4e50-8411-42e109febd80,48,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Happy Fruit - Peach Paradise Rosin Gummies 100mg,d87404d6-0dfd-4120-8add-eef1c99dd108,96,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,MikroDose - Strawberry Cough 10g,ca9dc2c1-6b36-4fb9-a5d5-e4b43c99b9fd,44,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Good Tide - Passion Fruit Gummies 1:1:1 THC:CBD:CBN,8b93fffe-41cb-43d9-9580-19eacfaf9ea3,80,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Good Tide - Guava Balanced Rosin Gummies 100mg,27d53b5a-13a3-482b-a932-2f7b2caff272,80,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,West Coast Cure - Sativa Mix Preroll 6pk 2.1g,1570acf8-cef5-4b0f-9969-ce96a0f8111e,30,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,West Coast Cure - Cereal Milk Jefferey Infused Preroll 5pk 3.25g,168c0633-d23d-479a-8246-02ea73b0cf95,20,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Happy Fruit - Berry Cool Rosin Gummies 100mg,c8abad2b-1f33-443e-a6e1-0b67b7a0d88a,120,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Side Hustle - 510 Black Battery,a9d2c668-4c91-4ad8-a966-c33a2aa60b09,50,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Fruit Punch RTU Reload Live Resin Diamonds Pod 1g,32d46e95-012d-4389-8273-1ccb032c506c,50,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Cherry Gelato RTU Reload Live Resin Diamonds Pod 1g,f11037af-589c-4986-918d-562e6fef5fd9,40,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Skywalker OG RTU Reload Live Resin Diamonds Pod 1g,0a7c11e6-bd30-49f2-8733-e59dbd188859,80,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Not Your Father's - Alpine Splash 100mg,a84844e8-d4b8-425f-a9bf-1251d16ee862,48,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Not Your Father's - Root Beer 100mg,f07cfe32-8113-462d-8bab-8403f0cea4cb,96,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Maui Waui RTU Reload Live Resin Diamonds Pod 1g,656f3475-d248-4658-b480-22305cadc6f7,40,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Happy Fruit - Peaceful Pineapple Rosin Gummies THC CBD CBG 1:1:1 100mg,fe8348d8-e4e3-436d-82f0-a423d00ef56c,72,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Blue Dream RTU Reload Live Resin Diamonds Pod 1g,03ca64b9-03e0-46f8-b50e-6e6428e6ea85,50,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Granddaddy Purp RTU Reload Live Resin Diamonds Pod 1g,078b21ed-db76-4446-84ac-4d1ecb9fb9d5,80,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Good Tide - Grapefruit Gummies 1:1:1 THC:CBD:CBC,4a017bd7-0fc2-41a4-ae32-5f5b3c557bb2,40,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,Rove - Apple Jack RTU Reload Live Resin Diamonds Pod 1g,2a1c62c1-4a92-4e6f-9358-1f7ab4496efe,40,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,West Coast Cure - Bacio Gelato Premium Bag 3.5g,8befad51-7a1f-4a57-88e9-cfe9a0d213c0,64,Haven Lakewood,626518,8523219,INV-0007989
2025-03-12 17:00:00,2025-03-13 00:00:00.000000Z,SO-0008270,West Coast Cure - Tangie Mini Preroll 6pk 2.1g,a7a31cbe-15a0-4caa-91f2-fef83777cbd0,30,Haven Lakewood,626518,8523219,INV-0007989
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,St. Ides - High Punch Drink High Tea 100mg,3fbf7bb8-3ceb-4bbd-86df-798539c97bae,24,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,Happy Fruit - Moon Berry Rosin Gummies THC:CBN 2:1 100mg,0c040aff-f532-43dd-838b-1be33c660b4e,48,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,St. Ides - Georgia Peach High Tea 100mg,cd255c18-15c9-4530-ae4b-578c94067591,216,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,Happy Fruit - Raspberry Remedy Rosin Gummies THC:CBG:CBC: 1:1:1 100mg,d162323e-cb18-4e50-8411-42e109febd80,24,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,St. Ides - Maui Mango High Tea 100mg,bb1598b2-c720-4a01-b78f-e0bc5d7b9c07,264,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,Happy Fruit - Berry Cool Rosin Gummies 100mg,c8abad2b-1f33-443e-a6e1-0b67b7a0d88a,24,Haven Maywood,626432,8549553,INV-0007995
2025-03-14 17:00:00,2025-03-15 00:00:00.000000Z,SO-0008269,Happy Fruit - Watermelon Lifted Lemonade Rosin Gummies 100mg,40df8a43-edd8-4c47-a5a0-79ce182114ca,48,Haven Maywood,626432,8549553,INV-0007995
2025-03-10 17:00:00,2025-03-11 00:00:00.000000Z,SO-0008268,St. Ides - Georgia Peach High Tea 100mg,cd255c18-15c9-4530-ae4b-578c94067591,120,Haven Fresno,700425,8538420,INV-0008002
2025-03-10 17:00:00,2025-03-11 00:00:00.000000Z,SO-0008268,Happy Fruit - Peaceful Pineapple Rosin Gummies THC CBD CBG 1:1:1 100mg,fe8348d8-e4e3-436d-82f0-a423d00ef56c,96,Haven Fresno,700425,8538420,INV-0008002
2025-03-10 17:00:00,2025-03-11 00:00:00.000000Z,SO-0008268,St. Ides - Maui Mango High Tea 100mg,bb1598b2-c720-4a01-b78f-e0bc5d7b9c07,216,Haven Fresno,700425,8538420,INV-0008002
2025-03-10 17:00:00,2025-03-11 00:00:00.000000Z,SO-0008268,St. Ides - Lemonade High Tea 100mg,c07d5b39-c906-4b76-9714-1d2313ff9c7e,120,Haven Fresno,700425,8538420,INV-0008002
2025-03-10 17:00:00,2025-03-11 00:00:00.000000Z,SO-0008268,Happy Fruit - Moon Berry Rosin Gummies THC:CBN 2:1 100mg,0c040aff-f532-43dd-838b-1be33c660b4e,144,Haven Fresno,700425,8538420,INV-0008002
